,lesionTipo,lesionRango,nAnimal,lesionPromedio,sexoAnimales,bursometro,condicionHigado,integridadintestinal,fecha,semana,granja,edadEnDias,ciclo,noGalpon,planVacuna,influenzaVacuna,newcastleVacuna,gumboroVacuna
9120,Descamación Celular,0-2,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9121,Tenias,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9122,Enteritis Necrotica,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9123,Pasaje de Alimento,0-2,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9124,Gas Cecal,0-2,2,1,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9125,Hiperemia,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9126,Quemadura de Amoniaco,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9127,Aspergilosis,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9128,Ascitis,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9129,Ascaridios y Gusanos Redondos,0-1,2,0,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9130,Hemorragias Petequiaeles,0-1,2,1,H,4,TX,10,2020-05-11,20,Miramar,14,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9131,Pierna Palida,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9132,Rasguños,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9133,Quemadura Cojinete,0-3,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9134,Lesion Cavidad Oral,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9135,Retención Saco Vitelino,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9136,Atrofia del Timo,0-2,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9137,Daño de Bursa,0-3,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9138,Necrosis Cabeza Femur,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9139,Discondroplasia Tibial,0-3,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9140,Traqueitis,0-3,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9141,Aerosaculitis,0-4,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9142,Cardiovascular,0-3,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9143,Erosión Molleja,0-3,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9144,Comedor de Cama,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9145,Proventriculitis,0-3,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9146,Intestinos Engrosados,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9147,Intestinos Adelgazados,0-2,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9148,E. Acervulina,0-4,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9149,E. Maxima,0-4,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9150,E. Tenella,0-4,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9151,Exceso de Moco,0-2,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9152,Exceso de Fluido,0-1,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9153,Descamación Celular,0-2,1,1,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9154,Tenias,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9155,Enteritis Necrotica,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9156,Pasaje de Alimento,0-2,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9157,Gas Cecal,0-2,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9158,Hiperemia,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9159,Quemadura de Amoniaco,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9160,Aspergilosis,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9161,Ascitis,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9162,Ascaridios y Gusanos Redondos,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9163,Hemorragias Petequiaeles,0-1,1,0,0,5,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9164,Pierna Palida,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9165,Rasguños,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9166,Quemadura Cojinete,0-3,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9167,Lesion Cavidad Oral,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9168,Retención Saco Vitelino,0-1,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9169,Atrofia del Timo,0-2,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9170,Daño de Bursa,0-3,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9171,Necrosis Cabeza Femur,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9172,Discondroplasia Tibial,0-3,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9173,Traqueitis,0-3,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9174,Aerosaculitis,0-4,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9175,Cardiovascular,0-3,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9176,Erosión Molleja,0-3,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9177,Comedor de Cama,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9178,Proventriculitis,0-3,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9179,Intestinos Engrosados,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9180,Intestinos Adelgazados,0-2,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9181,E. Acervulina,0-4,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9182,E. Maxima,0-4,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9183,E. Tenella,0-4,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9184,Exceso de Moco,0-2,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9185,Exceso de Fluido,0-1,2,1,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9186,Descamación Celular,0-2,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9187,Tenias,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9188,Enteritis Necrotica,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9189,Pasaje de Alimento,0-2,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9190,Gas Cecal,0-2,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9191,Hiperemia,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9192,Quemadura de Amoniaco,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9193,Aspergilosis,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9194,Ascitis,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9195,Ascaridios y Gusanos Redondos,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9196,Hemorragias Petequiaeles,0-1,2,0,0,6,TX,9,2020-05-11,20,Delicias,22,37.0,1.0,P1T3,Trovac,Merial,Bursavac
9197,Pierna Palida,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9198,Rasguños,0-1,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9199,Quemadura Cojinete,0-3,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9200,Lesion Cavidad Oral,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9201,Retención Saco Vitelino,0-1,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9202,Atrofia del Timo,0-2,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9203,Daño de Bursa,0-3,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9204,Necrosis Cabeza Femur,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9205,Discondroplasia Tibial,0-3,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9206,Traqueitis,0-3,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9207,Aerosaculitis,0-4,1,3,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9208,Cardiovascular,0-3,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9209,Erosión Molleja,0-3,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9210,Comedor de Cama,0-1,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9211,Proventriculitis,0-3,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9212,Intestinos Engrosados,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9213,Intestinos Adelgazados,0-2,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9214,E. Acervulina,0-4,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9215,E. Maxima,0-4,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9216,E. Tenella,0-4,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9217,Exceso de Moco,0-2,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9218,Exceso de Fluido,0-1,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9219,Descamación Celular,0-2,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9220,Tenias,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9221,Enteritis Necrotica,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9222,Pasaje de Alimento,0-2,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9223,Gas Cecal,0-2,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9224,Hiperemia,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9225,Quemadura de Amoniaco,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9226,Aspergilosis,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9227,Ascitis,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9228,Ascaridios y Gusanos Redondos,0-1,1,0,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9229,Hemorragias Petequiaeles,0-1,1,1,M,6,TX-C,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9230,Pierna Palida,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9231,Rasguños,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9232,Quemadura Cojinete,0-3,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9233,Lesion Cavidad Oral,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9234,Retención Saco Vitelino,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9235,Atrofia del Timo,0-2,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9236,Daño de Bursa,0-3,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9237,Necrosis Cabeza Femur,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9238,Discondroplasia Tibial,0-3,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9239,Traqueitis,0-3,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9240,Aerosaculitis,0-4,2,4,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9241,Cardiovascular,0-3,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9242,Erosión Molleja,0-3,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9243,Comedor de Cama,0-1,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9244,Proventriculitis,0-3,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9245,Intestinos Engrosados,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9246,Intestinos Adelgazados,0-2,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9247,E. Acervulina,0-4,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9248,E. Maxima,0-4,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9249,E. Tenella,0-4,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9250,Exceso de Moco,0-2,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9251,Exceso de Fluido,0-1,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9252,Descamación Celular,0-2,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9253,Tenias,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9254,Enteritis Necrotica,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9255,Pasaje de Alimento,0-2,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9256,Gas Cecal,0-2,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9257,Hiperemia,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9258,Quemadura de Amoniaco,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9259,Aspergilosis,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9260,Ascitis,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9261,Ascaridios y Gusanos Redondos,0-1,2,0,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9262,Hemorragias Petequiaeles,0-1,2,1,H,6,TX,8,2020-05-11,20,Amanecer,28,37.0,8.0,P2IANC3,Avimex,Merial,Bursavac
9263,Pierna Palida,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9264,Rasguños,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9265,Quemadura Cojinete,0-3,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9266,Lesion Cavidad Oral,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9267,Retención Saco Vitelino,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9268,Atrofia del Timo,0-2,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9269,Daño de Bursa,0-3,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9270,Necrosis Cabeza Femur,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9271,Discondroplasia Tibial,0-3,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9272,Traqueitis,0-3,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9273,Aerosaculitis,0-4,1,3,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9274,Cardiovascular,0-3,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9275,Erosión Molleja,0-3,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9276,Comedor de Cama,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9277,Proventriculitis,0-3,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9278,Intestinos Engrosados,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9279,Intestinos Adelgazados,0-2,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9280,E. Acervulina,0-4,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9281,E. Maxima,0-4,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9282,E. Tenella,0-4,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9283,Exceso de Moco,0-2,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9284,Exceso de Fluido,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9285,Descamación Celular,0-2,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9286,Tenias,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9287,Enteritis Necrotica,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9288,Pasaje de Alimento,0-2,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9289,Gas Cecal,0-2,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9290,Hiperemia,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9291,Quemadura de Amoniaco,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9292,Aspergilosis,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9293,Ascitis,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9294,Ascaridios y Gusanos Redondos,0-1,1,0,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9295,Hemorragias Petequiaeles,0-1,1,1,M,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9296,Pierna Palida,0-1,2,0,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9297,Rasguños,0-1,2,0,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9298,Quemadura Cojinete,0-3,2,0,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9299,Lesion Cavidad Oral,0-1,2,0,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9300,Retención Saco Vitelino,0-1,2,1,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9301,Atrofia del Timo,0-2,2,0,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
9302,Daño de Bursa,0-3,2,1,H,7,0,8,2020-05-11,20,Amanecer,3,37.0,5.0,P2IANC3,Avimex,Merial,Bursavac
